custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_369,135.25492,33.80098,641,FALSE,26.03380328,0.171485175
t_370,135.21,33.80098,600,FALSE,33.08965542,0.184442691
t_371,135.21,33.83829,641,FALSE,26.03380328,0.171485175
t_372,135.25492,33.83829,641,FALSE,26.03380328,0.171485175
t_373,135.16508,33.83829,208,FALSE,358.4013521,0.592759241
t_374,135.21,33.87559,419,FALSE,101.3268307,0.273970798
t_375,135.25492,33.87559,776,FALSE,12.3629869,0.138917357
t_376,135.16508,33.87559,335,FALSE,172.1267581,0.350578074
t_377,135.25492,33.91288,776,FALSE,12.3629869,0.138917357
t_378,134.76084,33.80098,600,FALSE,33.08965542,0.184442691
t_379,135.12017,33.87559,600,FALSE,33.08965542,0.184442691
t_380,135.12017,33.91288,323,FALSE,185.3978541,0.364958051
t_381,135.12017,33.95014,641,FALSE,26.03380328,0.171485175
t_382,135.21,33.91288,371,FALSE,137.351932,0.313281017
t_383,135.16508,33.91288,641,FALSE,26.03380328,0.171485175
t_384,135.25492,33.95014,776,FALSE,12.3629869,0.138917357
t_385,135.16508,33.95014,776,FALSE,12.3629869,0.138917357
t_386,135.21,33.95014,776,FALSE,12.3629869,0.138917357
t_387,135.16508,33.98739,776,FALSE,12.3629869,0.138917357
t_388,135.21,33.98739,776,FALSE,12.3629869,0.138917357
t_389,135.25492,33.98739,776,FALSE,12.3629869,0.138917357
t_390,135.16508,34.02463,365,FALSE,142.6489832,0.318960859
t_391,135.25492,34.02463,776,FALSE,12.3629869,0.138917357
t_392,135.12017,33.98739,776,FALSE,12.3629869,0.138917357
t_393,135.12017,34.02463,600,FALSE,33.08965542,0.184442691
t_394,135.12017,34.06185,600,FALSE,33.08965542,0.184442691
t_395,135.12017,34.09905,260,FALSE,270.0914357,0.463536032
t_396,131.61674,32.56048,400,FALSE,114.3121407,0.288346058
t_397,131.70657,32.56048,600,FALSE,33.08965542,0.184442691
t_398,131.70657,32.63616,641,FALSE,26.03380328,0.171485175
t_399,131.61674,32.63616,641,FALSE,26.03380328,0.171485175
t_400,131.7964,32.63616,600,FALSE,33.08965542,0.184442691
t_401,130.89809,32.56048,776,FALSE,12.3629869,0.138917357
t_402,130.71842,32.56048,406,FALSE,110.0417572,0.283653691
t_403,130.98792,32.56048,776,FALSE,12.3629869,0.138917357
t_404,131.07775,32.56048,776,FALSE,12.3629869,0.138917357
t_405,131.07775,32.63616,406,FALSE,110.0417572,0.283653691
t_406,130.98792,32.63616,776,FALSE,12.3629869,0.138917357
t_407,130.71842,32.63616,375,FALSE,133.9254472,0.309600513
t_408,130.80826,32.63616,362,FALSE,145.3696461,0.321875028
t_409,130.89809,32.63616,406,FALSE,110.0417572,0.283653691
t_410,130.98792,32.71178,406,FALSE,110.0417572,0.283653691
t_411,131.34724,32.63616,776,FALSE,12.3629869,0.138917357
t_412,131.16758,32.71178,406,FALSE,110.0417572,0.283653691
t_413,131.25741,32.71178,776,FALSE,12.3629869,0.138917357
t_414,131.43708,32.71178,776,FALSE,12.3629869,0.138917357
t_415,131.52691,32.71178,641,FALSE,26.03380328,0.171485175
t_416,131.34724,32.71178,406,FALSE,110.0417572,0.283653691
